Year,Title,Gross
1998,Quest for Camelot,"$22,510,798"
1998,He Got Game,"$21,567,853"
1998,Vampires,"$20,308,772"
1998,Mafia!,"$19,889,299"
1998,Hard Rain,"$19,870,567"
1998,Species II,"$19,221,939"
1998,The Replacement Killers,"$19,204,929"
1998,The Odd Couple II,"$18,912,328"
1998,Mr. Nice Guy,"$18,814,720"
1998,Simon Birch,"$18,253,415"
1998,Disturbing Behavior,"$17,514,980"
1998,Half Baked,"$17,460,020"
1998,Rushmore,"$17,105,219"
1998,54,"$16,757,163"
1998,A Simple Plan,"$16,316,273"
1998,Dance with Me,"$15,923,122"
1998,Living Out Loud,"$15,610,299"
1998,Dead Man on Campus,"$15,064,946"
1998,Twilight,"$15,055,091"
1998,The Wizard of Oz 1998 Re-release,"$14,836,984"
1998,Soldier,"$14,594,226"
1998,Les Misérables,"$14,096,321"
1998,Blues Brothers 2000,"$14,051,384"
1998,Desperate Measures,"$13,806,137"
1998,Hush,"$13,605,304"
1998,Africa's Elephant Kingdom,"$13,485,455"
1998,Black Dog,"$12,951,088"
1998,Senseless,"$12,874,899"
1998,Why Do Fools Fall in Love,"$12,461,773"
1998,Barney's Great Adventure,"$12,218,638"
1998,I'll Be Home for Christmas,"$12,214,338"
1998,Holy Man,"$12,069,719"
1998,Sliding Doors,"$11,841,544"
1998,Deep Rising,"$11,203,026"
1998,Fear and Loathing in Las Vegas,"$10,680,275"
1998,Home Fries,"$10,493,366"
1998,The Newton Boys,"$10,452,012"
1998,Knock Off,"$10,319,915"
1998,I Got the Hook Up,"$10,317,779"
1998,Air Bud: Golden Receiver,"$10,224,116"
1998,Dirty Work,"$10,023,282"
1998,The Red Violin,"$10,019,109"
1998,Very Bad Things,"$9,898,412"
1998,Belly,"$9,639,390"
1998,Wrongfully Accused,"$9,623,329"
1998,The Spanish Prisoner,"$9,584,314"
1998,Ringmaster,"$9,257,103"
1998,Apt Pupil,"$8,863,193"
1998,Return to Paradise,"$8,341,087"
1998,Woo,"$8,165,984"
1998,Firestorm,"$8,165,212"
1998,My Giant,"$8,072,007"
1998,Krippendorf's Tribe,"$7,571,115"
1998,Star Kid,"$7,029,025"
1998,BASEketball,"$7,027,290"
1998,Caught Up,"$6,754,958"
1998,Gone with the Wind 1998 Re-release,"$6,750,112"
1998,Smoke Signals,"$6,745,362"
1998,Gods and Monsters,"$6,451,628"
1998,Affliction,"$6,330,054"
1998,Almost Heroes,"$6,136,856"
1998,Les Boys II,"$5,974,732"
1998,Central Station,"$5,969,553"
1998,The Opposite of Sex,"$5,881,367"
1998,Palmetto,"$5,878,911"
1998,Down in the Delta,"$5,672,903"
1998,Phantoms,"$5,624,282"
1998,Slums of Beverly Hills,"$5,502,773"
1998,Ride,"$5,485,295"
1998,Celebrity,"$5,078,660"
1998,Hilary and Jackie,"$4,912,892"
1998,Your Friends and Neighbors,"$4,714,658"
1998,Little Voice,"$4,611,784"
1998,Dangerous Beauty,"$4,553,271"
1998,Meet the Deedles,"$4,356,216"
1998,Kissing a Fool,"$4,106,588"
1998,The Governess,"$3,719,509"
1998,Major League: Back to the Minors,"$3,572,443"
1998,Next Stop Wonderland,"$3,395,581"
1998,Mrs Dalloway,"$3,309,421"
1998,Pi,"$3,221,152"
1998,The Last Days of Disco,"$3,020,601"
1998,Happiness,"$2,982,321"
1998,Freeriders,"$2,750,064"
1998,The Mighty,"$2,652,246"
1998,Love and Death on Long Island,"$2,581,012"
1998,Buffalo '66,"$2,375,097"
1998,Mark Twain's America in,"$2,297,096"
1998,Dancing at Lughnasa,"$2,287,818"
1998,Hav Plenty,"$2,284,034"
1998,Pecker,"$2,281,761"
1998,Touch of Evil 1998 Re-release,"$2,247,465"
1998,The Impostors,"$2,198,044"
1998,Chinese Box,"$2,178,160"
1998,Tarzan and the Lost City,"$2,172,941"
1998,Wilde,"$2,158,775"
1998,Zero Effect,"$2,087,471"
1998,Billy's Hollywood Screen Kiss,"$2,070,399"
1998,Two Girls and a Guy,"$2,057,193"
1998,The Butcher Boy,"$1,995,911"
1998,High Art,"$1,960,216"
1998,Oscar and Lucinda,"$1,897,404"
1998,Hurlyburly,"$1,798,862"
1998,Clay Pigeons,"$1,794,086"
1998,A Soldier's Daughter Never Cries,"$1,782,005"
1998,Suicide Kings,"$1,740,156"
1998,Live Flesh,"$1,713,459"
1998,The Gingerbread Man,"$1,677,131"
1998,The Celebration,"$1,657,778"
1998,In God's Hands,"$1,546,414"
1998,Henry Fool,"$1,338,335"
1998,Cousin Bette,"$1,295,194"
1998,One Tough Cop,"$1,223,034"
1999,Star Wars: Episode I - The Phantom Menace,"$924,305,084"
1999,The Sixth Sense,"$672,806,292"
1999,Toy Story 2,"$487,059,677"
1999,The Matrix,"$463,517,383"
1999,Tarzan,"$448,191,819"
1999,American Beauty,"$356,296,601"
1999,Runaway Bride,"$309,460,292"
1999,Stuart Little,"$300,135,367"
1999,The Green Mile,"$286,801,374"
1999,The Blair Witch Project,"$248,639,099"
1999,American Pie,"$235,483,004"
1999,Big Daddy,"$234,801,895"
1999,Wild Wild West,"$222,104,681"
1999,Entrapment,"$212,404,396"
1999,End of Days,"$211,989,043"
1999,Austin Powers: The Spy Who Shagged Me,"$206,756,056"
1999,Sleepy Hollow,"$206,071,502"
1999,Double Jeopardy,"$177,841,558"
1999,The Haunting,"$177,311,151"
1999,Analyze This,"$176,885,658"
1999,Deep Blue Sea,"$164,648,142"
1999,Pokémon: The First Movie - Mewtwo Strikes Back,"$163,644,662"
1999,Eyes Wide Shut,"$162,091,208"
1999,Payback,"$161,626,121"
1999,Princess Mononoke,"$159,414,369"
1999,The Mummy,"$155,696,550"
1999,The Bone Collector,"$151,493,655"
1999,The General's Daughter,"$149,705,852"
1999,Inspector Gadget,"$134,403,112"
1999,The Talented Mr. Ripley,"$128,798,265"
1999,The World Is Not Enough,"$126,943,746"
1999,The Thomas Crown Affair,"$124,305,181"
1999,Notting Hill,"$124,221,982"
1999,Message in a Bottle,"$118,880,016"
1999,Blue Streak,"$117,758,500"
1999,Anna and the King,"$113,996,937"
1999,Three Kings,"$107,752,036"
1999,She's All That,"$103,166,989"
1999,Fight Club,"$100,853,753"
1999,Any Given Sunday,"$100,230,832"
1999,Bowfinger,"$98,625,775"
1999,8MM,"$96,618,699"
1999,Forces of Nature,"$93,900,680"
1999,Deuce Bigalow: Male Gigolo,"$92,938,755"
1999,Galaxy Quest,"$90,683,916"
1999,Stigmata,"$89,446,268"
1999,The Cider House Rules,"$88,545,092"
1999,Bicentennial Man,"$87,423,861"
1999,Never Been Kissed,"$84,565,230"
1999,"South Park: Bigger, Longer & Uncut","$83,137,603"
1999,Cruel Intentions,"$75,902,208"
1999,Random Hearts,"$74,608,570"
1999,The Hurricane,"$73,956,241"
1999,Life,"$73,475,268"
1999,All About My Mother,"$67,872,296"
1999,The Messenger: The Story of Joan of Arc,"$66,976,317"
1999,The 13th Warrior,"$61,698,899"
1999,The Insider,"$60,289,912"
1999,The Story of Us,"$58,900,031"
1999,Lake Placid,"$56,870,414"
1999,Varsity Blues,"$54,294,169"
1999,Mickey Blue Eyes,"$54,264,342"
1999,10 Things I Hate About You,"$53,478,166"
1999,Magnolia,"$48,451,803"
1999,"Girl, Interrupted","$48,350,205"
1999,Man on the Moon,"$47,434,430"
1999,For Love of the Game,"$46,112,640"
1999,House on Haunted Hill,"$42,593,455"
1999,Arlington Road,"$41,067,311"
1999,Blast from the Past,"$40,263,020"
1999,Encounter in the Third Dimension,"$38,171,557"
1999,The Bachelor,"$36,911,617"
1999,My Favorite Martian,"$36,850,101"
1999,Baby Geniuses,"$36,450,736"
1999,Edtv,"$35,242,897"
1999,October Sky,"$34,698,685"
1999,The Best Man,"$34,573,780"
1999,Instinct,"$34,105,207"
1999,Mystery Men,"$33,461,011"
1999,Dogma,"$31,117,471"
1999,Virus,"$30,652,005"
1999,Superstar,"$30,636,478"
1999,Galapagos,"$29,349,172"
1999,The Out-of-Towners,"$28,544,120"
1999,Go,"$28,451,622"
1999,The Deep End of the Ocean,"$28,121,100"
1999,The Other Sister,"$27,807,627"
1999,The Wood,"$25,059,640"
1999,The Corruptor,"$24,493,601"
1999,Alien Adventure,"$24,074,680"
1999,Anywhere But Here,"$23,631,929"
1999,The Iron Giant,"$23,159,955"
1999,Being John Malkovich,"$23,106,795"
1999,Snow Falling on Cedars,"$23,049,593"
1999,Buena Vista Social Club,"$23,002,182"
1999,Drive Me Crazy,"$22,593,409"
1999,At First Sight,"$22,365,133"
1999,Muppets from Space,"$22,323,612"
1999,Stir of Echoes,"$21,142,914"
1999,The Legend of 1900,"$20,678,716"
1999,The Astronaut's Wife,"$19,598,588"
1999,Doug's 1st Movie,"$19,440,089"
1999,Summer of Sam,"$19,288,130"
1999,The Thirteenth Floor,"$18,564,088"
1999,An Ideal Husband,"$18,542,974"
1999,The Rage: Carrie 2,"$17,762,705"
1999,Eye of the Beholder,"$17,589,705"
1999,Bringing Out the Dead,"$16,797,709"
1999,Extreme,"$16,653,175"
1999,True Crime,"$16,649,768"
1999,A Midsummer Night's Dream,"$16,071,990"
1999,Election,"$14,902,204"
1999,Music of the Heart,"$14,859,394"
1999,Tea with Mussolini,"$14,401,563"
1999,In Too Deep,"$14,011,454"
1999,The Mod Squad,"$13,263,993"
1999,Angela's Ashes,"$13,042,112"
1999,Sun Alley,"$12,891,924"
1999,The Omega Code,"$12,614,346"
1999,Black Mask,"$12,504,289"
1999,In Dreams,"$12,017,369"
1999,The King and I,"$11,993,021"
1999,Chill Factor,"$11,788,676"
1999,The Adventures of Elmo in Grouchland,"$11,683,047"
1999,The Muse,"$11,614,954"
1999,Wing Commander,"$11,578,059"
1999,Boys Don't Cry,"$11,540,607"
1999,Cookie's Fortune,"$10,920,544"
1999,The End of the Affair,"$10,827,816"
1999,Office Space,"$10,827,810"
1999,Universal Soldier: The Return,"$10,667,893"
1999,Island of the Sharks,"$10,658,505"
1999,Drop Dead Gorgeous,"$10,571,408"
1999,Three to Tango,"$10,570,375"
1999,Bats,"$10,155,690"
1999,Brokedown Palace,"$10,115,013"
1999,Dudley Do-Right,"$9,974,410"
1999,The Love Letter,"$9,139,145"
1999,Trippin',"$9,017,070"
1999,Teaching Mrs. Tingle,"$8,951,935"
1999,"Mystery, Alaska","$8,891,623"
1999,Play It to the Bone,"$8,678,812"
1999,Pushing Tin,"$8,408,835"
1999,Twin Dragons,"$8,359,717"
1999,Sunshine,"$7,607,860"
1999,Outside Providence,"$7,302,522"
1999,Run Lola Run,"$7,272,637"
1999,200 Cigarettes,"$6,852,450"
1999,Lost & Found,"$6,552,255"
1999,The Straight Story,"$6,417,007"
1999,Dick,"$6,262,878"
1999,Topsy-Turvy,"$6,208,548"
1999,Foolish,"$6,033,999"
1999,Light It Up,"$5,985,690"
1999,Siegfried & Roy: The Magic Box,"$5,231,283"
1999,Jakob the Liar,"$4,956,401"
1999,Wolves,"$4,811,282"
1999,Mansfield Park,"$4,775,847"
1999,A Walk on the Moon,"$4,750,660"
1999,Mumford,"$4,555,459"
1999,Sweet and Lowdown,"$4,525,794"
1999,Flawless,"$4,488,529"
1999,Simply Irresistible,"$4,398,989"
1999,Detroit Rock City,"$4,217,115"
1999,Gloria,"$4,197,729"
1999,Idle Hands,"$4,152,230"
1999,Le Dîner de Cons,"$4,071,548"
1999,Playing by Heart,"$3,970,078"
1999,The Winslow Boy,"$3,957,934"
1999,"Lock, Stock and Two Smoking Barrels","$3,753,929"
1999,Liberty Heights,"$3,736,868"
1999,Fifty,"$3,328,240"
1999,Elvis Gratton II: Miracle à Memphis,"$3,316,272"
1999,Train of Life,"$3,311,162"
1999,The Limey,"$3,204,663"
1999,Jawbreaker,"$3,117,085"
1999,Love Stinks,"$2,924,635"
1999,Cradle Will Rock,"$2,903,404"
1999,eXistenZ,"$2,856,712"
1999,Autumn Tale,"$2,215,467"
1999,A Dog of Flanders,"$2,165,637"
1999,Limbo,"$2,160,710"
1999,Trick,"$2,087,228"
1999,Ravenous,"$2,062,405"
1999,Beyond the Mat,"$2,053,648"
1999,Besieged,"$2,048,740"
1999,Wildfire: Feel the Heat,"$2,040,635"
1999,Three Seasons,"$2,021,698"
1999,Taal,"$2,020,532"
1999,Better Than Chocolate,"$2,015,406"
1999,Titus,"$2,007,290"
1999,Crazy in Alabama,"$2,005,840"
1999,Hum Saath-Saath Hain,"$2,005,094"
1999,"Happy, Texas","$1,955,933"
1999,Goodbye Lover,"$1,940,299"
1999,Tango,"$1,897,948"
1999,Holy Smoke,"$1,765,545"
1999,The Dreamlife of Angels,"$1,726,567"
1999,Romance,"$1,585,642"
1999,Asterix and Obelix vs. Caesar,"$1,541,261"
2000,Mission: Impossible II,"$546,388,108"
2000,Gladiator,"$460,583,960"
2000,Cast Away,"$429,632,142"
2000,What Women Want,"$374,111,707"
2000,Dinosaur,"$349,822,765"
2000,How the Grinch Stole Christmas,"$345,842,198"
2000,Meet the Parents,"$330,444,045"
2000,The Perfect Storm,"$328,718,434"
2000,X-Men,"$296,339,528"
2000,What Lies Beneath,"$291,420,351"
2000,Scary Movie,"$278,019,771"
2000,Charlie's Angels,"$264,105,545"
2000,Erin Brockovich,"$256,271,286"
2000,Unbreakable,"$248,118,121"
2000,Gone in 60 Seconds,"$237,202,299"
2000,Chicken Run,"$224,834,564"
2000,Vertical Limit,"$215,663,859"
2000,The Patriot,"$215,294,342"
2000,"Crouching Tiger, Hidden Dragon","$213,525,736"
2000,Miss Congeniality,"$212,742,720"
2000,Traffic,"$207,515,725"
2000,Hollow Man,"$190,213,455"
2000,102 Dalmatians,"$183,611,771"
2000,Big Momma's House,"$173,959,438"
2000,The Emperor's New Groove,"$169,327,687"
2000,Nutty Professor II: The Klumps,"$166,339,890"
2000,Scream 3,"$161,834,276"
2000,Chocolat,"$152,699,946"
2000,"Me, Myself & Irene","$149,270,999"
2000,The Beach,"$144,056,873"
2000,Remember the Titans,"$136,706,683"
2000,Pokémon the Movie 2000,"$133,949,270"
2000,Space Cowboys,"$128,884,132"
2000,U-571,"$127,666,415"
2000,The Family Man,"$124,745,083"
2000,Road Trip,"$119,754,278"
2000,Coyote Ugly,"$113,916,474"
2000,Final Destination,"$112,880,294"
2000,The Exorcist 2000 Director's Cut,"$112,053,066"
2000,Mission to Mars,"$110,983,407"
2000,The Kid,"$110,317,580"
2000,Billy Elliot,"$109,280,263"
2000,Shaft,"$107,196,498"
2000,The Whole Nine Yards,"$106,371,651"
2000,The Cell,"$104,155,843"
2000,Rugrats in Paris,"$103,291,131"
2000,Shanghai Noon,"$99,274,467"
2000,The Tigger Movie,"$96,159,800"
2000,The 6th Day,"$96,085,477"
2000,Romeo Must Die,"$91,036,760"
2000,Fantasia 2000,"$90,874,570"
2000,Autumn in New York,"$90,726,668"
2000,Bring It On,"$90,449,929"
2000,Bedazzled,"$90,383,208"
2000,Snatch,"$83,557,872"
2000,Men of Honor,"$82,343,495"
2000,Finding Forrester,"$80,049,764"
2000,The Road to El Dorado,"$76,432,727"
2000,"Dude, Where's My Car?","$73,180,723"
2000,"O Brother, Where Art Thou?","$71,868,327"
2000,Rules of Engagement,"$71,732,303"
2000,Frequency,"$68,106,245"
2000,Thirteen Days,"$66,579,890"
2000,Proof of Life,"$62,761,005"
2000,Snow Day,"$62,464,731"
2000,28 Days,"$62,198,945"
2000,Taxi 2,"$60,726,164"
2000,Keeping the Faith,"$59,945,183"
2000,Next Friday,"$59,827,328"
2000,The Flintstones in Viva Rock Vegas,"$59,468,275"
2000,Little Nicky,"$58,292,295"
2000,Pay It Forward,"$55,707,411"
2000,Bounce,"$53,425,292"
2000,Pitch Black,"$53,187,659"
2000,Hanging Up,"$51,880,044"
2000,The Skulls,"$50,802,120"
2000,The Replacements,"$50,054,511"
2000,Book of Shadows: Blair Witch 2,"$47,737,094"
2000,Almost Famous,"$47,383,689"
2000,The Watcher,"$47,267,829"
2000,High Fidelity,"$47,126,295"
2000,Dracula 2000,"$47,053,625"
2000,The Gift,"$44,567,606"
2000,Where the Heart Is,"$40,863,718"
2000,Bless the Child,"$40,443,010"
2000,The Art of War,"$40,400,425"
2000,Dancer in the Dark,"$40,031,879"
2000,The Legend of Bagger Vance,"$39,459,427"
2000,Urban Legends: Final Cut,"$38,574,362"
2000,The Original Kings of Comedy,"$38,182,790"
2000,Titan A.E.,"$36,754,634"
2000,Return to Me,"$36,609,995"
2000,My Dog Skip,"$35,547,761"
2000,The Adventures of Rocky & Bullwinkle,"$35,134,820"
2000,American Psycho,"$34,266,564"
2000,Dungeons & Dragons,"$33,978,694"
2000,Red Planet,"$33,463,969"
2000,Wonder Boys,"$33,426,588"
2000,Reindeer Games,"$32,168,970"
2000,Lost Souls,"$31,355,910"
2000,Small Time Crooks,"$29,934,477"
2000,Battlefield Earth,"$29,725,663"
2000,Nurse Betty,"$29,360,400"
2000,Boiler Room,"$28,780,255"
2000,The Little Vampire,"$27,965,865"
2000,Love & Basketball,"$27,728,118"
2000,Cirque du Soleil: Journey of Man,"$27,538,359"
2000,Center Stage,"$26,385,941"
2000,Saving Grace,"$26,330,482"
2000,Boys and Girls,"$25,850,615"
2000,Down to You,"$24,419,914"
2000,The Next Best Thing,"$24,362,772"
2000,Dr. T & the Women,"$22,844,291"
2000,The Contender,"$22,361,811"
2000,Michael Jordan to the Max,"$21,268,532"
2000,Best in Show,"$20,789,556"
2000,Thomas and the Magic Railroad,"$19,748,009"
2000,Get Carter,"$19,412,993"
2000,The Ninth Gate,"$18,661,336"
2000,Loser,"$18,404,706"
2000,All the Pretty Horses,"$18,133,495"
2000,Quills,"$17,989,227"
2000,CyberWorld,"$16,653,900"
2000,Digimon: The Movie,"$16,643,191"
2000,The Dish,"$16,575,074"
2000,Italian for Beginners,"$16,349,568"
2000,Drowning Mona,"$15,906,764"
2000,Highlander: Endgame,"$15,843,608"
2000,Bait,"$15,471,969"
2000,Supernova,"$14,828,081"
2000,Malena,"$14,493,284"
2000,I Dreamed of Africa,"$14,400,327"
2000,What Planet Are You From?,"$14,145,677"
2000,The Ladies Man,"$13,743,212"
2000,Solarmax,"$13,400,161"
2000,The Crew,"$13,105,853"
2000,The Way of the Gun,"$13,069,740"
2000,In the Mood for Love,"$12,854,953"
2000,Gossip,"$12,591,270"
2000,Ready to Rumble,"$12,452,362"
2000,Drunken Master II,"$11,555,430"
2000,You Can Count on Me,"$11,242,521"
2000,Shadow of the Vampire,"$11,155,214"
2000,Lucky Numbers,"$10,890,222"
2000,Here on Earth,"$10,873,148"
2000,Pollock,"$10,558,970"
2000,Anatomy,"$10,501,958"
2000,The Virgin Suicides,"$10,409,377"
2000,Woman on Top,"$10,194,274"
2000,Godzilla 2000,"$10,037,390"
2000,Whatever It Takes,"$9,902,115"
2000,3 Strikes,"$9,832,166"
2000,Bread and Tulips,"$9,719,848"
2000,Ghost Dog: The Way of the Samurai,"$9,380,473"
2000,State and Main,"$9,206,279"
2000,Before Night Falls,"$8,527,517"
2000,Butterfly,"$7,733,894"
2000,Ants in the Pants,"$7,625,967"
2000,Requiem for a Dream,"$7,390,108"
2000,Where the Money Is,"$7,243,669"
2000,Screwed,"$7,201,701"
2000,Widow of St. Pierre,"$7,193,889"
2000,Croupier,"$7,075,068"
2000,Duets,"$6,620,242"
2000,Now or Never,"$5,995,963"
2000,Black & White,"$5,541,431"
2000,The in Crowd,"$5,280,035"
2000,The House of Mirth,"$5,164,404"
2000,Otto - Der Katastrofenfilm,"$5,058,355"
2000,Whipped,"$4,775,009"
2000,Held Up,"$4,705,631"
2000,The Jungle Book 2000 Re-release,"$4,466,472"
2000,The Tao of Steve,"$4,406,030"
2000,Mohabbatein,"$4,279,351"
2000,East Is East,"$4,177,818"
2000,Bossa Nova,"$4,069,261"
2000,Erkan & Stefan,"$4,026,949"
2000,Pettson & Findus - Katten och gubbens år,"$3,920,489"
2000,Up at the Villa,"$3,740,113"
2000,The Big Kahuna,"$3,728,888"
2000,Price of Glory,"$3,548,556"
2000,Gun Shy,"$3,221,280"
2000,Beautiful,"$3,169,930"
2000,Isn't She Great,"$3,003,296"
2000,No More School,"$2,870,533"
2000,Flickering Lights,"$2,760,019"
2000,The Color of Paradise,"$2,724,595"
2000,God's Army,"$2,637,726"
2000,But I'm a Cheerleader,"$2,595,216"
2000,Bamboozled,"$2,463,650"
2000,East/West,"$2,321,029"
2000,Shower,"$2,150,929"
2000,Left Luggage,"$2,111,280"
2000,Blood Simple 2000 Re-release,"$2,068,701"
2000,Marlene,"$2,061,924"
2000,Hamlet,"$2,046,433"
2000,The Broken Hearts Club: A Romantic Comedy,"$2,019,121"
2000,Cecil B. Demented,"$1,961,544"
2000,The Life and Times of Hank Greenberg,"$1,712,385"
2000,The Girl on the Bridge,"$1,708,839"
2001,Harry Potter and the Sorcerer's Stone,"$974,755,371"
2001,The Lord of the Rings: The Fellowship of the Ring,"$868,385,360"
2001,"Monsters, Inc.","$528,773,250"
2001,Shrek,"$484,596,038"
2001,Ocean's Eleven,"$450,717,150"
2001,Pearl Harbor,"$449,220,945"
2001,The Mummy Returns,"$433,013,274"
2001,Jurassic Park III,"$368,780,809"
2001,Planet of the Apes,"$362,211,740"
2001,Hannibal,"$351,692,268"
2001,Rush Hour 2,"$347,325,802"
2001,A Beautiful Mind,"$313,542,341"
2001,American Pie 2,"$287,553,595"
2001,Bridget Jones's Diary,"$281,929,795"
2001,Spirited Away,"$274,925,095"
2001,Lara Croft: Tomb Raider,"$274,703,340"
2001,A.I. Artificial Intelligence,"$235,926,552"
2001,The Others,"$209,947,037"
2001,The Fast and the Furious,"$207,283,925"
2001,Vanilla Sky,"$203,388,341"
2001,Cats & Dogs,"$200,687,492"
2001,Atlantis: The Lost Empire,"$186,053,725"
2001,Moulin Rouge!,"$179,213,434"
2001,Dr. Dolittle 2,"$176,104,344"
2001,Amélie,"$173,921,954"
2001,Black Hawk Down,"$172,989,651"
2001,The Princess Diaries,"$165,335,153"
2001,Spy Kids,"$147,934,180"
2001,The Mexican,"$147,845,033"
2001,Swordfish,"$147,080,413"
2001,Spy Game,"$143,049,560"
2001,Legally Blonde,"$141,774,679"
2001,Scary Movie 2,"$141,220,678"
2001,Shallow Hal,"$141,069,860"
2001,America's Sweethearts,"$138,307,673"
2001,Save the Last Dance,"$131,706,809"
2001,A Knight's Tale,"$117,487,473"
2001,The Score,"$113,579,918"
2001,Along Came a Spider,"$105,178,561"
2001,Training Day,"$104,876,233"
2001,Jimmy Neutron: Boy Genius,"$102,992,536"
2001,Don't Say a Word,"$100,020,092"
2001,Evolution,"$98,376,292"
2001,I Am Sam,"$97,818,139"
2001,Enemy at the Gates,"$96,976,270"
2001,The Wedding Planner,"$94,728,529"
2001,Behind Enemy Lines,"$91,753,202"
2001,Gosford Park,"$87,754,044"
2001,Ali,"$87,713,825"
2001,Rat Race,"$85,498,534"
2001,Final Fantasy: The Spirits Within,"$85,131,830"
2001,The Animal,"$84,772,742"
2001,Blow,"$83,282,296"
2001,Exit Wounds,"$79,958,599"
2001,Serendipity,"$77,516,304"
2001,Kate & Leopold,"$76,019,048"
2001,Manitou's Shoe,"$75,482,094"
2001,From Hell,"$74,558,115"
2001,The One,"$72,689,126"
2001,The Royal Tenenbaums,"$71,441,250"
2001,Down to Earth,"$71,186,502"
2001,Brotherhood of the Wolf,"$70,752,904"
2001,Thir13en Ghosts,"$68,467,960"
2001,Pokémon 3 the Movie: Spell of the Unown,"$68,411,275"
2001,Bandits,"$67,631,903"
2001,Not Another Teen Movie,"$66,468,332"
2001,Sweet November,"$65,754,228"
2001,K-PAX,"$65,001,485"
2001,Kiss of the Dragon,"$64,437,847"
2001,Captain Corelli's Mandolin,"$62,112,895"
2001,Zoolander,"$60,780,981"
2001,The Crimson Rivers,"$60,094,966"
2001,Jeepers Creepers,"$59,217,789"
2001,Heartbreakers,"$57,756,408"
2001,15 Minutes,"$56,359,980"
2001,Driven,"$54,744,738"
2001,Domestic Disturbance,"$54,249,294"
2001,The Closet,"$50,104,745"
2001,Monster's Ball,"$44,909,486"
2001,Recess: School's Out,"$44,460,850"
2001,Hardball,"$44,102,389"
2001,In the Bedroom,"$43,368,779"
2001,See Spot Run,"$43,057,552"
2001,Shaolin Soccer,"$42,776,760"
2001,Black Knight,"$39,976,235"
2001,Memento,"$39,723,096"
2001,Crocodile Dundee in Los Angeles,"$39,438,674"
2001,Haunted Castle,"$39,093,166"
2001,Someone Like You,"$38,689,940"
2001,What's the Worst That Could Happen?,"$38,464,131"
2001,The Majestic,"$37,317,558"
2001,Valentine,"$36,684,136"
2001,Joy Ride,"$36,642,838"
